position,code,recommendations,country,theme_code,description
Supported,28.197,Continue to strengthen the development of laws and systems for protecting freedom of religion or belief ,Indonesia,D42,"Freedom of thought, conscience and religion"
Supported,28.197,Continue to strengthen the development of laws and systems for protecting freedom of religion or belief ,Indonesia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.198,"Improve the management of religious worship, in accordance with national laws ",Algeria,A41,Constitutional and legislative framework
Supported,28.198,"Improve the management of religious worship, in accordance with national laws ",Algeria,D42,"Freedom of thought, conscience and religion"
Supported,28.198,"Improve the management of religious worship, in accordance with national laws ",Algeria,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.202,Punish online criminal activities according to the existing law ,Cambodia,A41,Constitutional and legislative framework
Supported,28.202,Punish online criminal activities according to the existing law ,Cambodia,D43,Freedom of opinion and expression
Supported,28.202,Punish online criminal activities according to the existing law ,Cambodia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Supported,28.21,"Continue ensuring the legal protection of activity by foreign non-governmental organizations, as provided for by the relevant law ",Russian Federation,A41,Constitutional and legislative framework
Supported,28.21,"Continue ensuring the legal protection of activity by foreign non-governmental organizations, as provided for by the relevant law ",Russian Federation,D43,Freedom of opinion and expression
Supported,28.21,"Continue ensuring the legal protection of activity by foreign non-governmental organizations, as provided for by the relevant law ",Russian Federation,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- human rights defenders"
Supported,28.109,"Continue to incorporate women, children, the elderly and persons with disabilities into overall national economic and social development planning ",Brunei Darussalam,A41,Constitutional and legislative framework
Supported,28.109,"Continue to incorporate women, children, the elderly and persons with disabilities into overall national economic and social development planning ",Brunei Darussalam,E1,"Economic, social & cultural rights - general measures of implementation"
Supported,28.109,"Continue to incorporate women, children, the elderly and persons with disabilities into overall national economic and social development planning ",Brunei Darussalam,E21,Right to an adequate standard of living - general
Supported,28.109,"Continue to incorporate women, children, the elderly and persons with disabilities into overall national economic and social development planning ",Brunei Darussalam,F4,Persons with disabilitiesS Sustainable Development Goal implementationAffected persons:- persons with disabilities
Supported,28.223,Continue strengthening and developing legislation that promotes the protection of labour and social rights ,Eritrea,A41,Constitutional and legislative framework
Supported,28.223,Continue strengthening and developing legislation that promotes the protection of labour and social rights ,Eritrea,E31,Right to work
Supported,28.223,Continue strengthening and developing legislation that promotes the protection of labour and social rights ,Eritrea,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- general"
Supported,28.281,"Pursue measures to address the gender pay gap, including by adopting legislation regarding the principle of equal pay ",Republic of Moldova,A41,Constitutional and legislative framework
Supported,28.281,"Pursue measures to address the gender pay gap, including by adopting legislation regarding the principle of equal pay ",Republic of Moldova,E32,Right to just and favourable conditions of work
Supported,28.281,"Pursue measures to address the gender pay gap, including by adopting legislation regarding the principle of equal pay ",Republic of Moldova,F12,Discrimination against women
Supported,28.281,"Pursue measures to address the gender pay gap, including by adopting legislation regarding the principle of equal pay ",Republic of Moldova,S05,SDG 5 - gender equality and women's empowerment
